global_id,model,module_id,module_name,record_class,rule_name,layer,rule_type,main_signal,output_slot,priority,validation_status,runtime_load,source_file,native_reference
M2-SELF-127,M2,M2.SELF,自我选择位置,executable_rule,G13来源去重｜夫妻宫比肩与比劫不得重复制造高自主,L8 边界与禁用规则,门控,G13＋比劫同源或高度重叠,deduplication,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:128
M2-SELF-128,M2,M2.SELF,自我选择位置,executable_rule,SELF不得单独判断进入节奏,L8 边界与禁用规则,禁用,SELF状态信息,entry_tempo,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:129
M2-SELF-129,M2,M2.SELF,自我选择位置,executable_rule,SELF不得单独判断相处风险或适配,L8 边界与禁用规则,禁用,任何SELF结论,boundary_note,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:130
M2-SELF-130,M2,M2.SELF,自我选择位置,executable_rule,SELF内部标准分裂｜路由M2-DUAL,L1 自我选择位置,组合路由,两套SELF标准均强且方向独立,selection_clarity,97,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:131
M2-SELF-131,M2,M2.SELF,自我选择位置,executable_rule,SELF只描述位置｜确认步骤路由M2-FLOW,L1 自我选择位置,组合路由,SELF模式已形成,flow_path,95,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:132
M2-SELF-132,M2,M2.SELF,自我选择位置,executable_rule,SELF最终输出数量与长度上限,L7 自然语言输出,输出,M2-SELF准备生成暂定输出,output_count,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:133
M2-SELF-133,M2,M2.SELF,自我选择位置,executable_rule,身强身弱｜禁止人格化评价,L8 边界与禁用规则,禁用,日主强弱或SELF模式,boundary_note,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:134
M2-SELF-134,M2,M2.SELF,自我选择位置,executable_rule,印星｜禁止推断学历、智力、父母影响与依赖,L8 边界与禁用规则,禁用,正印/偏印,boundary_note,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:135
M2-SELF-135,M2,M2.SELF,自我选择位置,executable_rule,比劫｜禁止推断自私、争夺、朋友多或第三者,L8 边界与禁用规则,禁用,比肩/劫财,boundary_note,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:136
M2-SELF-136,M2,M2.SELF,自我选择位置,executable_rule,夫妻星占优｜禁止推断被控制或对象强势,L8 边界与禁用规则,禁用,夫妻星相对占优,boundary_note,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:137
M2-SELF-137,M2,M2.SELF,自我选择位置,executable_rule,SELF｜禁止推断依恋类型、创伤与心理诊断,L8 边界与禁用规则,禁用,任何SELF结构,boundary_note,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:138
M2-SELF-138,M2,M2.SELF,自我选择位置,executable_rule,SELF｜不得替代现实中的同意、安全与边界判断,L8 边界与禁用规则,禁用,任何SELF结构,boundary_note,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:139
M2-SELF-139,M2,M2.SELF,自我选择位置,executable_rule,SELF｜不得推出关系质量、结果或适配,L8 边界与禁用规则,禁用,任何agency_pattern,boundary_note,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:140
M2-SELF-140,M2,M2.SELF,自我选择位置,executable_rule,SELF｜不得推出对象数量、出现时间与现实身份,L8 边界与禁用规则,禁用,任何SELF结构,boundary_note,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:141
M2-SELF-141,M2,M2.SELF,自我选择位置,executable_rule,上游基础特征低置信｜停止SELF强结论,L8 边界与禁用规则,门控,共享基础引擎低置信,confidence,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:142
M2-SELF-142,M2,M2.SELF,自我选择位置,executable_rule,真合化导致原性质改变｜对应SELF信号停止,L8 边界与禁用规则,门控,日主支持星或夫妻星真合化,none,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:143
M2-SELF-143,M2,M2.SELF,自我选择位置,executable_rule,关键证据冲突未决｜不以平均分掩盖矛盾,L8 边界与禁用规则,门控,关键SELF证据冲突,agency_pattern_candidate,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:144
M2-SELF-144,M2,M2.SELF,自我选择位置,executable_rule,M2-SELF阶段完成｜下一步进入M2-FLOW,L8 边界与禁用规则,门控,M2-SELF全部内部规则已执行,provisional,100,待验证,是,M2_SELF_自我选择位置原子规则表_V0.4.csv,M2_SELF_自我选择位置原子规则表_V0.4.csv:145
M2-FLOW-001,M2,M2.FLOW,关系确认路径,executable_rule,M2-FLOW｜模块核心定义,L4 选择通道与能量流向,基础,起点—桥梁—终点,module_definition,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:2
M2-FLOW-002,M2,M2.FLOW,关系确认路径,executable_rule,确认路径｜必须拆成起点、桥梁与终点,L4 选择通道与能量流向,基础,start→bridge→end,flow_structure,98,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:3
M2-FLOW-003,M2,M2.FLOW,关系确认路径,executable_rule,确认路径｜主路径最多一条、次路径最多一条,L8 边界与禁用规则,门控,主路径＋次路径,output_limit,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:4
M2-FLOW-004,M2,M2.FLOW,关系确认路径,executable_rule,确认路径｜最低双证据门槛,L8 边界与禁用规则,门控,至少两类独立证据,proof_threshold,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:5
M2-FLOW-005,M2,M2.FLOW,关系确认路径,executable_rule,柱位顺序｜不得直接当作现实先后,L8 边界与禁用规则,门控,年柱—月柱—日柱—时柱,chronology_guard,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:6
M2-FLOW-006,M2,M2.FLOW,关系确认路径,executable_rule,确认路径｜不等于进入速度,L8 边界与禁用规则,门控,confirmation_path,tempo_guard,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:7
M2-FLOW-007,M2,M2.FLOW,关系确认路径,executable_rule,确认路径｜不评价关系质量,L8 边界与禁用规则,门控,flow_path,boundary_note,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:8
M2-FLOW-008,M2,M2.FLOW,关系确认路径,executable_rule,确认路径｜不得诊断依恋、创伤或心理问题,L8 边界与禁用规则,门控,确认顺序,language_guard,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:9
M2-FLOW-009,M2,M2.FLOW,关系确认路径,executable_rule,同源证据｜不得重复加分,L8 边界与禁用规则,门控,evidence_source_id,deduplication,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:10
M2-FLOW-010,M2,M2.FLOW,关系确认路径,executable_rule,真合化｜原路径停止并重新映射,L5 状态修正,门控,真合化,flow_reroute,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:11
M2-FLOW-011,M2,M2.FLOW,关系确认路径,executable_rule,生克关系｜不得单独等于确认顺序,L8 边界与禁用规则,门控,单一生克关系,proof_threshold,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:12
M2-FLOW-012,M2,M2.FLOW,关系确认路径,executable_rule,神煞｜不得单独建立确认路径,L8 边界与禁用规则,门控,单一神煞,evidence_guard,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:13
M2-FLOW-013,M2,M2.FLOW,关系确认路径,executable_rule,确认终点｜必须落到GATE或CORE,L4 选择通道与能量流向,门控,primary_gate／proof_needed,flow_end,99,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:14
M2-FLOW-014,M2,M2.FLOW,关系确认路径,executable_rule,SELF接口｜只决定方向，不替代路径内容,L4 选择通道与能量流向,门控,agency_pattern,direction_mode,96,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:15
M2-FLOW-015,M2,M2.FLOW,关系确认路径,executable_rule,路径冲突｜无法解释时转情境多路径,L5 状态修正,门控,多条强路径互相冲突,confirmation_path,99,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:16
M2-FLOW-016,M2,M2.FLOW,关系确认路径,executable_rule,FLOW结论｜当前必须标记暂定,L8 边界与禁用规则,门控,M2-FLOW完成,provisional,100,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:17
M2-FLOW-017,M2,M2.FLOW,关系确认路径,executable_rule,F01 交流先行型｜基础定义,L4 选择通道与能量流向,基础,伤官／食神交流信号,confirmation_path_candidate,80,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:18
M2-FLOW-018,M2,M2.FLOW,关系确认路径,executable_rule,F01 交流先行型｜双证据成立,L4 选择通道与能量流向,增强,伤官／食神交流信号,primary_path_candidate,84,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:19
M2-FLOW-019,M2,M2.FLOW,关系确认路径,executable_rule,F01 交流先行型｜弱远或隐性候选,L5 状态修正,修正,伤官／食神交流信号,secondary_path_candidate,46,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:20
M2-FLOW-020,M2,M2.FLOW,关系确认路径,executable_rule,F01 交流先行型｜强化表达门控,L5 状态修正,门控,伤官／食神交流信号,flow_guard,90,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:21
M2-FLOW-021,M2,M2.FLOW,关系确认路径,executable_rule,F01 交流先行型｜终点转换规则,L4 选择通道与能量流向,组合,伤官／食神交流信号,flow_sequence,88,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:22
M2-FLOW-022,M2,M2.FLOW,关系确认路径,executable_rule,F02 安全先行型｜基础定义,L4 选择通道与能量流向,基础,正印／稳定承接信号,confirmation_path_candidate,80,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:23
M2-FLOW-023,M2,M2.FLOW,关系确认路径,executable_rule,F02 安全先行型｜双证据成立,L4 选择通道与能量流向,增强,正印／稳定承接信号,primary_path_candidate,84,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:24
M2-FLOW-024,M2,M2.FLOW,关系确认路径,executable_rule,F02 安全先行型｜弱远或隐性候选,L5 状态修正,修正,正印／稳定承接信号,secondary_path_candidate,46,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:25
M2-FLOW-025,M2,M2.FLOW,关系确认路径,executable_rule,F02 安全先行型｜强化表达门控,L5 状态修正,门控,正印／稳定承接信号,flow_guard,90,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:26
M2-FLOW-026,M2,M2.FLOW,关系确认路径,executable_rule,F02 安全先行型｜终点转换规则,L4 选择通道与能量流向,组合,正印／稳定承接信号,flow_sequence,88,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:27
M2-FLOW-027,M2,M2.FLOW,关系确认路径,executable_rule,F03 行动先行型｜基础定义,L4 选择通道与能量流向,基础,七杀／行动兑现信号,confirmation_path_candidate,80,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:28
M2-FLOW-028,M2,M2.FLOW,关系确认路径,executable_rule,F03 行动先行型｜双证据成立,L4 选择通道与能量流向,增强,七杀／行动兑现信号,primary_path_candidate,84,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:29
M2-FLOW-029,M2,M2.FLOW,关系确认路径,executable_rule,F03 行动先行型｜弱远或隐性候选,L5 状态修正,修正,七杀／行动兑现信号,secondary_path_candidate,46,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:30
M2-FLOW-030,M2,M2.FLOW,关系确认路径,executable_rule,F03 行动先行型｜强化表达门控,L5 状态修正,门控,七杀／行动兑现信号,flow_guard,90,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:31
M2-FLOW-031,M2,M2.FLOW,关系确认路径,executable_rule,F03 行动先行型｜终点转换规则,L4 选择通道与能量流向,组合,七杀／行动兑现信号,flow_sequence,88,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:32
M2-FLOW-032,M2,M2.FLOW,关系确认路径,executable_rule,F04 持续投入先行型｜基础定义,L4 选择通道与能量流向,基础,正财／现实经营信号,confirmation_path_candidate,80,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:33
M2-FLOW-033,M2,M2.FLOW,关系确认路径,executable_rule,F04 持续投入先行型｜双证据成立,L4 选择通道与能量流向,增强,正财／现实经营信号,primary_path_candidate,84,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:34
M2-FLOW-034,M2,M2.FLOW,关系确认路径,executable_rule,F04 持续投入先行型｜弱远或隐性候选,L5 状态修正,修正,正财／现实经营信号,secondary_path_candidate,46,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:35
M2-FLOW-035,M2,M2.FLOW,关系确认路径,executable_rule,F04 持续投入先行型｜强化表达门控,L5 状态修正,门控,正财／现实经营信号,flow_guard,90,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:36
M2-FLOW-036,M2,M2.FLOW,关系确认路径,executable_rule,F04 持续投入先行型｜终点转换规则,L4 选择通道与能量流向,组合,正财／现实经营信号,flow_sequence,88,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:37
M2-FLOW-037,M2,M2.FLOW,关系确认路径,executable_rule,F05 承诺秩序先行型｜基础定义,L4 选择通道与能量流向,基础,正官／承诺秩序信号,confirmation_path_candidate,80,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:38
M2-FLOW-038,M2,M2.FLOW,关系确认路径,executable_rule,F05 承诺秩序先行型｜双证据成立,L4 选择通道与能量流向,增强,正官／承诺秩序信号,primary_path_candidate,84,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:39
M2-FLOW-039,M2,M2.FLOW,关系确认路径,executable_rule,F05 承诺秩序先行型｜弱远或隐性候选,L5 状态修正,修正,正官／承诺秩序信号,secondary_path_candidate,46,待验证,是,M2_FLOW_确认路径原子规则表_V0.5.csv,M2_FLOW_确认路径原子规则表_V0.5.csv:40
